date,RV,log_RV,y_h1,y_h3,y_h5,y_h7
2022-05-01 00:00:00+00:00,0.0005646419717711999,-7.4793187041868014,-7.216048456508153,-7.330559200148743,-6.844803154125659,-6.812103047363664
2022-05-02 00:00:00+00:00,0.0007346998879353285,-7.216048456508153,-7.821950336633012,-6.25358868671538,-7.591937864187614,-5.316387498313523
2022-05-03 00:00:00+00:00,0.0004008391476733161,-7.821950336633012,-7.330559200148743,-6.844803154125659,-6.812103047363664,-5.461593778161287
2022-05-04 00:00:00+00:00,0.0006552070917596654,-7.330559200148743,-6.25358868671538,-7.591937864187614,-5.316387498313523,-4.495765191372545
2022-05-05 00:00:00+00:00,0.0019235387561007211,-6.25358868671538,-6.844803154125659,-6.812103047363664,-5.461593778161287,-4.497801678786906
2022-05-06 00:00:00+00:00,0.00106497585113904,-6.844803154125659,-7.591937864187614,-5.316387498313523,-4.495765191372545,-5.766262487374943
2022-05-07 00:00:00+00:00,0.0005045024478403654,-7.591937864187614,-6.812103047363664,-5.461593778161287,-4.497801678786906,-6.628962655580484
2022-05-08 00:00:00+00:00,0.0011003763203525946,-6.812103047363664,-5.316387498313523,-4.495765191372545,-5.766262487374943,-6.562051953770373
2022-05-09 00:00:00+00:00,0.004910460769432078,-5.316387498313523,-5.461593778161287,-4.497801678786906,-6.628962655580484,-6.291070347490031
2022-05-10 00:00:00+00:00,0.00424678191898213,-5.461593778161287,-4.495765191372545,-5.766262487374943,-6.562051953770373,-6.662956747481157
2022-05-11 00:00:00+00:00,0.01115614076455964,-4.495765191372545,-4.497801678786906,-6.628962655580484,-6.291070347490031,-6.658467397646144
2022-05-12 00:00:00+00:00,0.011133444542427068,-4.497801678786906,-5.766262487374943,-6.562051953770373,-6.662956747481157,-6.641567174821034
2022-05-13 00:00:00+00:00,0.0031314394633807493,-5.766262487374943,-6.628962655580484,-6.291070347490031,-6.658467397646144,-6.760806525373445
2022-05-14 00:00:00+00:00,0.0013215332593791314,-6.628962655580484,-6.562051953770373,-6.662956747481157,-6.641567174821034,-7.676997167885123
2022-05-15 00:00:00+00:00,0.0014129833560907585,-6.562051953770373,-6.291070347490031,-6.658467397646144,-6.760806525373445,-7.320581458039556
2022-05-16 00:00:00+00:00,0.0018527757702698857,-6.291070347490031,-6.662956747481157,-6.641567174821034,-7.676997167885123,-6.962633547702046
2022-05-17 00:00:00+00:00,0.0012773639376838985,-6.662956747481157,-6.658467397646144,-6.760806525373445,-7.320581458039556,-7.2475086262553505
2022-05-18 00:00:00+00:00,0.0012831113627191754,-6.658467397646144,-6.641567174821034,-7.676997167885123,-6.962633547702046,-7.225441493567435
2022-05-19 00:00:00+00:00,0.0013049805068648854,-6.641567174821034,-6.760806525373445,-7.320581458039556,-7.2475086262553505,-6.439237589098361
2022-05-20 00:00:00+00:00,0.0011582946020903978,-6.760806525373445,-7.676997167885123,-6.962633547702046,-7.225441493567435,-6.676158184267383
2022-05-21 00:00:00+00:00,0.00046336421574432124,-7.676997167885123,-7.320581458039556,-7.2475086262553505,-6.439237589098361,-7.891712404585285
2022-05-22 00:00:00+00:00,0.0006617773025857384,-7.320581458039556,-6.962633547702046,-7.225441493567435,-6.676158184267383,-8.20667468390765
2022-05-23 00:00:00+00:00,0.0009466003708151632,-6.962633547702046,-7.2475086262553505,-6.439237589098361,-7.891712404585285,-6.567905671100728
2022-05-24 00:00:00+00:00,0.0007119459035065325,-7.2475086262553505,-7.225441493567435,-6.676158184267383,-8.20667468390765,-7.019318152527108
2022-05-25 00:00:00+00:00,0.0007278311343813968,-7.225441493567435,-6.439237589098361,-7.891712404585285,-6.567905671100728,-6.7494842236216135
2022-05-26 00:00:00+00:00,0.0015976242615588928,-6.439237589098361,-6.676158184267383,-8.20667468390765,-7.019318152527108,-6.9626590865505795
2022-05-27 00:00:00+00:00,0.0012606117183709773,-6.676158184267383,-7.891712404585285,-6.567905671100728,-6.7494842236216135,-7.422228533357264
2022-05-28 00:00:00+00:00,0.0003738288792896507,-7.891712404585285,-8.20667468390765,-7.019318152527108,-6.9626590865505795,-8.334801824303035
2022-05-29 00:00:00+00:00,0.0002728264477202759,-8.20667468390765,-6.567905671100728,-6.7494842236216135,-7.422228533357264,-8.097332269604662
2022-05-30 00:00:00+00:00,0.0014047363124065472,-6.567905671100728,-7.019318152527108,-6.9626590865505795,-8.334801824303035,-7.24061261233003
2022-05-31 00:00:00+00:00,0.0008944351523265068,-7.019318152527108,-6.7494842236216135,-7.422228533357264,-8.097332269604662,-5.601240793005211
2022-06-01 00:00:00+00:00,0.0011714836876100777,-6.7494842236216135,-6.9626590865505795,-8.334801824303035,-7.24061261233003,-6.467360625120196
2022-06-02 00:00:00+00:00,0.0009465761960403445,-6.9626590865505795,-7.422228533357264,-8.097332269604662,-5.601240793005211,-7.4873386829621165
2022-06-03 00:00:00+00:00,0.0005978154073484102,-7.422228533357264,-8.334801824303035,-7.24061261233003,-6.467360625120196,-6.583632902878134
2022-06-04 00:00:00+00:00,0.00024001675406145053,-8.334801824303035,-8.097332269604662,-5.601240793005211,-7.4873386829621165,-7.128727639966404
2022-06-05 00:00:00+00:00,0.00030434997873628,-8.097332269604662,-7.24061261233003,-6.467360625120196,-6.583632902878134,-6.216771987775947
2022-06-06 00:00:00+00:00,0.0007168724596544654,-7.24061261233003,-5.601240793005211,-7.4873386829621165,-7.128727639966404,-4.86033771173758
2022-06-07 00:00:00+00:00,0.0036932782774273293,-5.601240793005211,-6.467360625120196,-6.583632902878134,-6.216771987775947,-4.8247164020413695
2022-06-08 00:00:00+00:00,0.0015533201203458665,-6.467360625120196,-7.4873386829621165,-7.128727639966404,-4.86033771173758,-4.589186491248749
2022-06-09 00:00:00+00:00,0.0005601316655890859,-7.4873386829621165,-6.583632902878134,-6.216771987775947,-4.8247164020413695,-5.705248762616939
2022-06-10 00:00:00+00:00,0.001382816519463759,-6.583632902878134,-7.128727639966404,-4.86033771173758,-4.589186491248749,-6.164994801417387
2022-06-11 00:00:00+00:00,0.0008017388382563601,-7.128727639966404,-6.216771987775947,-4.8247164020413695,-5.705248762616939,-4.895040386590252
2022-06-12 00:00:00+00:00,0.0019956768993340404,-6.216771987775947,-4.86033771173758,-4.589186491248749,-6.164994801417387,-4.988798348952845
2022-06-13 00:00:00+00:00,0.007747866902673293,-4.86033771173758,-4.8247164020413695,-5.705248762616939,-4.895040386590252,-5.703658542512871
2022-06-14 00:00:00+00:00,0.008028830506497194,-4.8247164020413695,-4.589186491248749,-6.164994801417387,-4.988798348952845,-6.077996505126538
2022-06-15 00:00:00+00:00,0.010161121171980914,-4.589186491248749,-5.705248762616939,-4.895040386590252,-5.703658542512871,-6.052929193223947
2022-06-16 00:00:00+00:00,0.003328449287380758,-5.705248762616939,-6.164994801417387,-4.988798348952845,-6.077996505126538,-6.409632670718427
2022-06-17 00:00:00+00:00,0.002101729289574571,-6.164994801417387,-4.895040386590252,-5.703658542512871,-6.052929193223947,-6.664046803869962
2022-06-18 00:00:00+00:00,0.007483606979426636,-4.895040386590252,-4.988798348952845,-6.077996505126538,-6.409632670718427,-7.269067620002858
2022-06-19 00:00:00+00:00,0.006813847440634419,-4.988798348952845,-5.703658542512871,-6.052929193223947,-6.664046803869962,-7.205269927640805
2022-06-20 00:00:00+00:00,0.003333746465077451,-5.703658542512871,-6.077996505126538,-6.409632670718427,-7.269067620002858,-7.065253107210077
2022-06-21 00:00:00+00:00,0.0022927655975453925,-6.077996505126538,-6.052929193223947,-6.664046803869962,-7.205269927640805,-7.2926346213688005
2022-06-22 00:00:00+00:00,0.002350965477640258,-6.052929193223947,-6.409632670718427,-7.269067620002858,-7.065253107210077,-7.028610624525601
2022-06-23 00:00:00+00:00,0.0016456288777349178,-6.409632670718427,-6.664046803869962,-7.205269927640805,-7.2926346213688005,-6.0123515154449905
2022-06-24 00:00:00+00:00,0.0012759722975825977,-6.664046803869962,-7.269067620002858,-7.065253107210077,-7.028610624525601,-5.632108352282637
2022-06-25 00:00:00+00:00,0.0006967613363290913,-7.269067620002858,-7.205269927640805,-7.2926346213688005,-6.0123515154449905,-7.642377511181444
2022-06-26 00:00:00+00:00,0.0007426617031432907,-7.205269927640805,-7.065253107210077,-7.028610624525601,-5.632108352282637,-6.745997400273317
2022-06-27 00:00:00+00:00,0.0008542786679050101,-7.065253107210077,-7.2926346213688005,-6.0123515154449905,-7.642377511181444,-6.969050577046528
2022-06-28 00:00:00+00:00,0.0006805327417076333,-7.2926346213688005,-7.028610624525601,-5.632108352282637,-6.745997400273317,-6.533240141683452
2022-06-29 00:00:00+00:00,0.0008861621366243119,-7.028610624525601,-6.0123515154449905,-7.642377511181444,-6.969050577046528,-6.5389653366323435
2022-06-30 00:00:00+00:00,0.0024483241329325525,-6.0123515154449905,-5.632108352282637,-6.745997400273317,-6.533240141683452,-6.983214477777285
2022-07-01 00:00:00+00:00,0.003581017315623422,-5.632108352282637,-7.642377511181444,-6.969050577046528,-6.5389653366323435,-5.921515591435594
2022-07-02 00:00:00+00:00,0.00047968663391661544,-7.642377511181444,-6.745997400273317,-6.533240141683452,-6.983214477777285,-7.12155846714688
2022-07-03 00:00:00+00:00,0.0011755755739844055,-6.745997400273317,-6.969050577046528,-6.5389653366323435,-5.921515591435594,-7.168163399738998
2022-07-04 00:00:00+00:00,0.0009405454565106712,-6.969050577046528,-6.533240141683452,-6.983214477777285,-7.12155846714688,-7.1529239028685625
2022-07-05 00:00:00+00:00,0.0014542861135511858,-6.533240141683452,-6.5389653366323435,-5.921515591435594,-7.168163399738998,-7.053437102598957
2022-07-06 00:00:00+00:00,0.0014459838308051084,-6.5389653366323435,-6.983214477777285,-7.12155846714688,-7.1529239028685625,-5.7451203087248315
2022-07-07 00:00:00+00:00,0.000927317564436089,-6.983214477777285,-5.921515591435594,-7.168163399738998,-7.053437102598957,-6.713263460432403
2022-07-08 00:00:00+00:00,0.002681133591981112,-5.921515591435594,-7.12155846714688,-7.1529239028685625,-5.7451203087248315,-6.821697351893996
2022-07-09 00:00:00+00:00,0.0008075072953773348,-7.12155846714688,-7.168163399738998,-7.053437102598957,-6.713263460432403,-6.962592432326909
2022-07-10 00:00:00+00:00,0.0007707369668522142,-7.168163399738998,-7.1529239028685625,-5.7451203087248315,-6.821697351893996,-6.998240535681229
2022-07-11 00:00:00+00:00,0.0007825725656877981,-7.1529239028685625,-7.053437102598957,-6.713263460432403,-6.962592432326909,-6.0078376979585855
2022-07-12 00:00:00+00:00,0.0008644327005038052,-7.053437102598957,-5.7451203087248315,-6.821697351893996,-6.998240535681229,-5.807340608178349
2022-07-13 00:00:00+00:00,0.003198349738116707,-5.7451203087248315,-6.713263460432403,-6.962592432326909,-6.0078376979585855,-6.012452423975967
2022-07-14 00:00:00+00:00,0.0012146935438895642,-6.713263460432403,-6.821697351893996,-6.998240535681229,-5.807340608178349,-6.4592539732645955
2022-07-15 00:00:00+00:00,0.0010898694584408491,-6.821697351893996,-6.962592432326909,-6.0078376979585855,-6.012452423975967,-6.629409190907317
2022-07-16 00:00:00+00:00,0.000946639291444668,-6.962592432326909,-6.998240535681229,-5.807340608178349,-6.4592539732645955,-7.040833832167706
2022-07-17 00:00:00+00:00,0.0009134878006272087,-6.998240535681229,-6.0078376979585855,-6.012452423975967,-6.629409190907317,-6.924518075958011
2022-07-18 00:00:00+00:00,0.002459400400539733,-6.0078376979585855,-5.807340608178349,-6.4592539732645955,-7.040833832167706,-6.6767464484009444
2022-07-19 00:00:00+00:00,0.003005412021207991,-5.807340608178349,-6.012452423975967,-6.629409190907317,-6.924518075958011,-7.26279265983623
2022-07-20 00:00:00+00:00,0.0024480770886054918,-6.012452423975967,-6.4592539732645955,-7.040833832167706,-6.6767464484009444,-6.5733570207283325
2022-07-21 00:00:00+00:00,0.001565963524386007,-6.4592539732645955,-6.629409190907317,-6.924518075958011,-7.26279265983623,-6.340892479177497
2022-07-22 00:00:00+00:00,0.0013209432798259456,-6.629409190907317,-7.040833832167706,-6.6767464484009444,-6.5733570207283325,-6.526779193709175
2022-07-23 00:00:00+00:00,0.000875396323237934,-7.040833832167706,-6.924518075958011,-7.26279265983623,-6.340892479177497,-6.819248640277615
2022-07-24 00:00:00+00:00,0.0009833769159506667,-6.924518075958011,-6.6767464484009444,-6.5733570207283325,-6.526779193709175,-6.827245168058722
2022-07-25 00:00:00+00:00,0.0012598703637876586,-6.6767464484009444,-7.26279265983623,-6.340892479177497,-6.819248640277615,-7.275318270204483
2022-07-26 00:00:00+00:00,0.0007011472322362766,-7.26279265983623,-6.5733570207283325,-6.526779193709175,-6.827245168058722,-6.623966914064518
2022-07-27 00:00:00+00:00,0.0013970994381755331,-6.5733570207283325,-6.340892479177497,-6.819248640277615,-7.275318270204483,-7.371863295978824
2022-07-28 00:00:00+00:00,0.0017627283352663623,-6.340892479177497,-6.526779193709175,-6.827245168058722,-6.623966914064518,-7.149382594658395
2022-07-29 00:00:00+00:00,0.0014637125997038576,-6.526779193709175,-6.819248640277615,-7.275318270204483,-7.371863295978824,-7.145152311379282
2022-07-30 00:00:00+00:00,0.001092541504646638,-6.819248640277615,-6.827245168058722,-6.623966914064518,-7.149382594658395,-8.198759325109839
2022-07-31 00:00:00+00:00,0.0010838398042081149,-6.827245168058722,-7.275318270204483,-7.371863295978824,-7.145152311379282,-8.319478408652236
2022-08-01 00:00:00+00:00,0.0006924197080710394,-7.275318270204483,-6.623966914064518,-7.149382594658395,-8.198759325109839,-7.401035786248975
2022-08-02 00:00:00+00:00,0.0013281518164878219,-6.623966914064518,-7.371863295978824,-7.145152311379282,-8.319478408652236,-7.7596354437830755
2022-08-03 00:00:00+00:00,0.00062869563998429,-7.371863295978824,-7.149382594658395,-8.198759325109839,-7.401035786248975,-6.72298293386343
2022-08-04 00:00:00+00:00,0.0007853488092088748,-7.149382594658395,-7.145152311379282,-8.319478408652236,-7.7596354437830755,-7.000043556820307
2022-08-05 00:00:00+00:00,0.0007886780940931849,-7.145152311379282,-8.198759325109839,-7.401035786248975,-6.72298293386343,-7.629862700470603
2022-08-06 00:00:00+00:00,0.0002749945362309215,-8.198759325109839,-8.319478408652236,-7.7596354437830755,-7.000043556820307,-7.6220419662996735
2022-08-07 00:00:00+00:00,0.00024372295386255696,-8.319478408652236,-7.401035786248975,-6.72298293386343,-7.629862700470603,-7.805329257740766
2022-08-08 00:00:00+00:00,0.0006106199607039935,-7.401035786248975,-7.7596354437830755,-7.000043556820307,-7.6220419662996735,-6.92481970771962
2022-08-09 00:00:00+00:00,0.0004266120754251382,-7.7596354437830755,-6.72298293386343,-7.629862700470603,-7.805329257740766,-7.487258906617682
2022-08-10 00:00:00+00:00,0.0012029445517536203,-6.72298293386343,-7.000043556820307,-7.6220419662996735,-6.92481970771962,-7.2441601248896665
2022-08-11 00:00:00+00:00,0.0009118422467405987,-7.000043556820307,-7.629862700470603,-7.805329257740766,-7.487258906617682,-8.02598571721526
2022-08-12 00:00:00+00:00,0.0004857275429255305,-7.629862700470603,-7.6220419662996735,-6.92481970771962,-7.2441601248896665,-6.137227928001423
2022-08-13 00:00:00+00:00,0.000489541182217572,-7.6220419662996735,-7.805329257740766,-7.487258906617682,-8.02598571721526,-7.274577579322402
2022-08-14 00:00:00+00:00,0.00040755720278828943,-7.805329257740766,-6.92481970771962,-7.2441601248896665,-6.137227928001423,-7.316201014830768
2022-08-15 00:00:00+00:00,0.0009830803429690454,-6.92481970771962,-7.487258906617682,-8.02598571721526,-7.274577579322402,-7.288142726064251
2022-08-16 00:00:00+00:00,0.000560176352628309,-7.487258906617682,-7.2441601248896665,-6.137227928001423,-7.316201014830768,-7.249628446800147
2022-08-17 00:00:00+00:00,0.0007143338511317773,-7.2441601248896665,-8.02598571721526,-7.274577579322402,-7.288142726064251,-7.441308470526142
2022-08-18 00:00:00+00:00,0.00032685767702229733,-8.02598571721526,-6.137227928001423,-7.316201014830768,-7.249628446800147,-7.922902238879633
2022-08-19 00:00:00+00:00,0.0021609055080042397,-6.137227928001423,-7.274577579322402,-7.288142726064251,-7.441308470526142,-6.379810250583729
2022-08-20 00:00:00+00:00,0.0006929327670217086,-7.274577579322402,-7.316201014830768,-7.249628446800147,-7.922902238879633,-7.643264226118204
2022-08-21 00:00:00+00:00,0.0006646825389468649,-7.316201014830768,-7.288142726064251,-7.441308470526142,-6.379810250583729,-8.007427000095971
2022-08-22 00:00:00+00:00,0.0006835964994271681,-7.288142726064251,-7.249628446800147,-7.922902238879633,-7.643264226118204,-7.438412993345317
2022-08-23 00:00:00+00:00,0.0007104383044356685,-7.249628446800147,-7.441308470526142,-6.379810250583729,-8.007427000095971,-7.1060240791541265
2022-08-24 00:00:00+00:00,0.000586517253699419,-7.441308470526142,-7.922902238879633,-7.643264226118204,-7.438412993345317,-7.01164036082127
2022-08-25 00:00:00+00:00,0.00036234917412179916,-7.922902238879633,-6.379810250583729,-8.007427000095971,-7.1060240791541265,-7.288385113375655
2022-08-26 00:00:00+00:00,0.0016954446347330241,-6.379810250583729,-7.643264226118204,-7.438412993345317,-7.01164036082127,-7.282531822463053
2022-08-27 00:00:00+00:00,0.000479261477136761,-7.643264226118204,-8.007427000095971,-7.1060240791541265,-7.288385113375655,-8.454155289852892
2022-08-28 00:00:00+00:00,0.00033298037518489923,-8.007427000095971,-7.438412993345317,-7.01164036082127,-7.282531822463053,-8.366369824160646
2022-08-29 00:00:00+00:00,0.0005882179620194292,-7.438412993345317,-7.1060240791541265,-7.288385113375655,-8.454155289852892,-8.226189948126088
2022-08-30 00:00:00+00:00,0.0008201493662148675,-7.1060240791541265,-7.01164036082127,-7.282531822463053,-8.366369824160646,-6.886391864574574
2022-08-31 00:00:00+00:00,0.0009013288695260131,-7.01164036082127,-7.288385113375655,-8.454155289852892,-8.226189948126088,-7.300273962986609
2022-09-01 00:00:00+00:00,0.0006834308243889185,-7.288385113375655,-7.282531822463053,-8.366369824160646,-6.886391864574574,-7.428505011831228
2022-09-02 00:00:00+00:00,0.0006874428742212373,-7.282531822463053,-8.454155289852892,-8.226189948126088,-7.300273962986609,-6.68421152932334
2022-09-03 00:00:00+00:00,0.00021301344023569964,-8.454155289852892,-8.366369824160646,-6.886391864574574,-7.428505011831228,-7.266072030026188
2022-09-04 00:00:00+00:00,0.0002325582495863074,-8.366369824160646,-8.226189948126088,-7.300273962986609,-6.68421152932334,-7.405378363531658
2022-09-05 00:00:00+00:00,0.00026755378354315377,-8.226189948126088,-6.886391864574574,-7.428505011831228,-7.266072030026188,-6.805041078494206
2022-09-06 00:00:00+00:00,0.001021593244888999,-6.886391864574574,-7.300273962986609,-6.68421152932334,-7.405378363531658,-5.91765344811732
2022-09-07 00:00:00+00:00,0.0006753537269226308,-7.300273962986609,-7.428505011831228,-7.266072030026188,-6.805041078494206,-6.905489570905907
2022-09-08 00:00:00+00:00,0.0005940749824339769,-7.428505011831228,-6.68421152932334,-7.405378363531658,-5.91765344811732,-6.873357432242806
2022-09-09 00:00:00+00:00,0.0012505003470432855,-6.68421152932334,-7.266072030026188,-6.805041078494206,-6.905489570905907,-7.463301444149697
2022-09-10 00:00:00+00:00,0.0006988516769458758,-7.266072030026188,-7.405378363531658,-5.91765344811732,-6.873357432242806,-7.933153812403616
2022-09-11 00:00:00+00:00,0.0006079740455335499,-7.405378363531658,-6.805041078494206,-6.905489570905907,-7.463301444149697,-7.371752199353636
2022-09-12 00:00:00+00:00,0.0011081746470393916,-6.805041078494206,-5.91765344811732,-6.873357432242806,-7.933153812403616,-6.139120860630678
2022-09-13 00:00:00+00:00,0.0026915085360368937,-5.91765344811732,-6.905489570905907,-7.463301444149697,-7.371752199353636,-6.744629127484008
2022-09-14 00:00:00+00:00,0.0010022682757323486,-6.905489570905907,-6.873357432242806,-7.933153812403616,-6.139120860630678,-5.405791612400774
2022-09-15 00:00:00+00:00,0.0010349962937294004,-6.873357432242806,-7.463301444149697,-7.371752199353636,-6.744629127484008,-6.678505903604583
2022-09-16 00:00:00+00:00,0.0005737588075299641,-7.463301444149697,-7.933153812403616,-6.139120860630678,-5.405791612400774,-6.826531815842836
2022-09-17 00:00:00+00:00,0.0003586535005128158,-7.933153812403616,-7.371752199353636,-6.744629127484008,-6.678505903604583,-7.397407678131499
2022-09-18 00:00:00+00:00,0.0006287654898282428,-7.371752199353636,-6.139120860630678,-5.405791612400774,-6.826531815842836,-7.721114741629442
2022-09-19 00:00:00+00:00,0.0021568189284876115,-6.139120860630678,-6.744629127484008,-6.678505903604583,-7.397407678131499,-7.108370281713179
2022-09-20 00:00:00+00:00,0.0011771851829964165,-6.744629127484008,-5.405791612400774,-6.826531815842836,-7.721114741629442,-6.351082425924513
2022-09-21 00:00:00+00:00,0.004490498258718269,-5.405791612400774,-6.678505903604583,-7.397407678131499,-7.108370281713179,-6.393189401790428
2022-09-22 00:00:00+00:00,0.0012576556272546249,-6.678505903604583,-6.826531815842836,-7.721114741629442,-6.351082425924513,-6.55983811021618
2022-09-23 00:00:00+00:00,0.0010846132395679405,-6.826531815842836,-7.397407678131499,-7.108370281713179,-6.393189401790428,-6.648879685973265
2022-09-24 00:00:00+00:00,0.0006128393796551529,-7.397407678131499,-7.721114741629442,-6.351082425924513,-6.55983811021618,-8.575247299985024
2022-09-25 00:00:00+00:00,0.0004433660886890332,-7.721114741629442,-7.108370281713179,-6.393189401790428,-6.648879685973265,-7.988607484172775
2022-09-26 00:00:00+00:00,0.0008182273852307097,-7.108370281713179,-6.351082425924513,-6.55983811021618,-8.575247299985024,-7.652790757919378
2022-09-27 00:00:00+00:00,0.0017448574337926956,-6.351082425924513,-6.393189401790428,-6.648879685973265,-7.988607484172775,-7.464894755429378
2022-09-28 00:00:00+00:00,0.001672912093837389,-6.393189401790428,-6.55983811021618,-8.575247299985024,-7.652790757919378,-7.366950159221318
2022-09-29 00:00:00+00:00,0.001416114945333346,-6.55983811021618,-6.648879685973265,-7.988607484172775,-7.464894755429378,-7.333254760638909
2022-09-30 00:00:00+00:00,0.0012954726279506973,-6.648879685973265,-8.575247299985024,-7.652790757919378,-7.366950159221318,-7.708012675913798
2022-10-01 00:00:00+00:00,0.00018871977685401241,-8.575247299985024,-7.988607484172775,-7.464894755429378,-7.333254760638909,-8.933686734631147
2022-10-02 00:00:00+00:00,0.0003393062428564958,-7.988607484172775,-7.652790757919378,-7.366950159221318,-7.708012675913798,-8.626151156334435
2022-10-03 00:00:00+00:00,0.0004747174561702619,-7.652790757919378,-7.464894755429378,-7.333254760638909,-8.933686734631147,-7.92019158682126
2022-10-04 00:00:00+00:00,0.0005728453590456469,-7.464894755429378,-7.366950159221318,-7.708012675913798,-8.626151156334435,-7.9741419267609635
2022-10-05 00:00:00+00:00,0.0006317921081041842,-7.366950159221318,-7.333254760638909,-8.933686734631147,-7.92019158682126,-8.548233348829253
2022-10-06 00:00:00+00:00,0.000653443319652719,-7.333254760638909,-7.708012675913798,-8.626151156334435,-7.9741419267609635,-6.528818566854326
2022-10-07 00:00:00+00:00,0.00044921332210401106,-7.708012675913798,-8.933686734631147,-7.92019158682126,-8.548233348829253,-7.184032726156828
2022-10-08 00:00:00+00:00,0.00013187095301874874,-8.933686734631147,-8.626151156334435,-7.9741419267609635,-6.528818566854326,-9.09256320694045
2022-10-09 00:00:00+00:00,0.00017935362148538766,-8.626151156334435,-7.92019158682126,-8.548233348829253,-7.184032726156828,-8.489339771897466
2022-10-10 00:00:00+00:00,0.0003633327090674842,-7.92019158682126,-7.9741419267609635,-6.528818566854326,-9.09256320694045,-8.078440143063977
2022-10-11 00:00:00+00:00,0.00034425016891996443,-7.9741419267609635,-8.548233348829253,-7.184032726156828,-8.489339771897466,-8.039476065423393
2022-10-12 00:00:00+00:00,0.00019388732744534298,-8.548233348829253,-6.528818566854326,-9.09256320694045,-8.078440143063977,-8.47772951536179
2022-10-13 00:00:00+00:00,0.0014607305852873498,-6.528818566854326,-7.184032726156828,-8.489339771897466,-8.039476065423393,-8.103012766674595
2022-10-14 00:00:00+00:00,0.0007586024284603287,-7.184032726156828,-9.09256320694045,-8.078440143063977,-8.47772951536179,-7.857187895417159
2022-10-15 00:00:00+00:00,0.00011249933855711532,-9.09256320694045,-8.489339771897466,-8.039476065423393,-8.103012766674595,-10.260764473720092
2022-10-16 00:00:00+00:00,0.00020564898954690804,-8.489339771897466,-8.078440143063977,-8.47772951536179,-7.857187895417159,-8.5687019458017
2022-10-17 00:00:00+00:00,0.00031015445386567886,-8.078440143063977,-8.039476065423393,-8.103012766674595,-10.260764473720092,-8.292305541879097
2022-10-18 00:00:00+00:00,0.00032247786216816514,-8.039476065423393,-8.47772951536179,-7.857187895417159,-8.5687019458017,-7.120881555500671
2022-10-19 00:00:00+00:00,0.00020805054142316066,-8.47772951536179,-8.103012766674595,-10.260764473720092,-8.292305541879097,-6.82727539444473
2022-10-20 00:00:00+00:00,0.00030262602067324384,-8.103012766674595,-7.857187895417159,-8.5687019458017,-7.120881555500671,-7.543518805613901
2022-10-21 00:00:00+00:00,0.0003869605152175171,-7.857187895417159,-10.260764473720092,-8.292305541879097,-6.82727539444473,-7.8139481874204835
2022-10-22 00:00:00+00:00,3.4978936136735116e-05,-10.260764473720092,-8.5687019458017,-7.120881555500671,-7.543518805613901,-7.898164531508131
2022-10-23 00:00:00+00:00,0.00018995906601026582,-8.5687019458017,-8.292305541879097,-6.82727539444473,-7.8139481874204835,-8.41491070388556
2022-10-24 00:00:00+00:00,0.00025043640401171133,-8.292305541879097,-7.120881555500671,-7.543518805613901,-7.898164531508131,-7.562197817644396
2022-10-25 00:00:00+00:00,0.000808054091516109,-7.120881555500671,-6.82727539444473,-7.8139481874204835,-8.41491070388556,-8.617105405230259
2022-10-26 00:00:00+00:00,0.001083807044142903,-6.82727539444473,-7.543518805613901,-7.898164531508131,-7.562197817644396,-7.482013060468116
2022-10-27 00:00:00+00:00,0.000529531021888834,-7.543518805613901,-7.8139481874204835,-8.41491070388556,-8.617105405230259,-8.392047807398306
2022-10-28 00:00:00+00:00,0.0004040595903979232,-7.8139481874204835,-7.898164531508131,-7.562197817644396,-7.482013060468116,-7.1531884626593785
2022-10-29 00:00:00+00:00,0.00037142465243564953,-7.898164531508131,-8.41491070388556,-8.617105405230259,-8.392047807398306,-8.426827647443305
2022-10-30 00:00:00+00:00,0.000221539266587739,-8.41491070388556,-7.562197817644396,-7.482013060468116,-7.1531884626593785,-8.529885336259714
2022-10-31 00:00:00+00:00,0.0005197317111808609,-7.562197817644396,-8.617105405230259,-8.392047807398306,-8.426827647443305,-7.953216316987513
2022-11-01 00:00:00+00:00,0.00018098336974968967,-8.617105405230259,-7.482013060468116,-7.1531884626593785,-8.529885336259714,-4.908424875109682
2022-11-02 00:00:00+00:00,0.000563122672810638,-7.482013060468116,-8.392047807398306,-8.426827647443305,-7.953216316987513,-4.812072669903971
2022-11-03 00:00:00+00:00,0.00022666264034356586,-8.392047807398306,-7.1531884626593785,-8.529885336259714,-4.908424875109682,-4.700254564316111
2022-11-04 00:00:00+00:00,0.0007823655558377057,-7.1531884626593785,-8.426827647443305,-7.953216316987513,-4.812072669903971,-5.594744873297281
2022-11-05 00:00:00+00:00,0.00021891486412639168,-8.426827647443305,-8.529885336259714,-4.908424875109682,-4.700254564316111,-7.539567953838296
2022-11-06 00:00:00+00:00,0.00019747761114826523,-8.529885336259714,-7.953216316987513,-4.812072669903971,-5.594744873297281,-7.087463990115264
2022-11-07 00:00:00+00:00,0.0003515297124545211,-7.953216316987513,-4.908424875109682,-4.700254564316111,-7.539567953838296,-5.660356395144525
2022-11-08 00:00:00+00:00,0.007384110070685743,-4.908424875109682,-4.812072669903971,-5.594744873297281,-7.087463990115264,-6.9217856563797735
2022-11-09 00:00:00+00:00,0.008130989362459352,-4.812072669903971,-4.700254564316111,-7.539567953838296,-5.660356395144525,-7.434936221908502
