day,EMA10,EMA30,EMA200,RSI14,MOM10,ROC10,ATR14,BB_WIDTH,OBV,STOCH_K
2023-11-13,37045.24797942239,37091.55043762046,37099.84787903341,40.08715640264272,-101.02000000000407,-0.002718137825355349,48.8192857142858,0.007909195228982183,-109823.19569600704,47.71469718790168
2023-11-14,36524.16574215365,36554.13658326513,36764.29984858022,39.0678124916345,-65.94000000000233,-0.0018051475449418763,44.39500000000044,0.003968049071190988,-113187.18337600706,1.3530499075798494
2023-11-15,35581.978468138914,35558.91024118838,35967.87376123287,45.155953349606534,-72.81999999999971,-0.002044126980651484,46.48214285714338,0.00607626708303728,-120384.96753600719,21.39357999226663
2023-11-16,37797.626011174216,37699.38264731343,36806.85199765851,59.038546743464536,89.25,0.002363052189695569,92.27285714285712,0.008044915698018379,-112562.2945460072,66.98292220113787
2023-11-17,36168.94401673893,36125.7742127299,36512.231450465704,44.12539205984518,63.51000000000204,0.0017592797783934078,71.45785714285687,0.006779406218389678,-124648.45276600723,59.42430624838387
2023-11-18,36553.00520851072,36509.07168436428,36390.025090383104,62.36320976067536,-51.69000000000233,-0.0014097678996749519,64.83428571428522,0.006631734064925824,-123193.92698600725,54.56917978458952
2023-11-19,36551.799911042,36547.81099923792,36537.39583657615,70.90198950323254,31.299999999995634,0.0008566705349126735,19.197857142856915,0.0031394670569813155,-122903.41608600733,95.595254329738
2023-11-20,37364.1673049067,37191.73653987116,36773.981271453966,68.27691064108228,2.360000000000582,6.317339222383644e-05,110.43142857142915,0.02453623828044762,-119167.76782600742,75.36606373815684
2023-11-21,37482.33006171482,37477.13920068304,37339.38072852672,59.48271498709314,-95.97000000000116,-0.00255614966140405,57.59857142857176,0.005680880378297728,-118945.72291600732,32.31578493510844
2023-11-22,36052.214164254256,36371.87011998875,36914.7027663979,10.680945645585041,-613.4799999999959,-0.016874647401893372,156.00785714285772,0.028120832769706637,-127041.47697600737,0.8471229665865961
2023-11-23,37398.482778838355,37426.750107279084,36975.38030621467,50.676399026763704,75.43999999999505,0.002020737740705769,70.31071428571418,0.008674510139403895,-120244.73434600746,66.57244114420544
2023-11-24,37297.66861801222,37291.26481480718,37263.65811835336,60.03005499424393,-73.84000000000378,-0.0019760159194522897,34.69642857142909,0.004806750849306202,-120003.89873600744,41.05646156844968
2023-11-25,37693.253550004134,37720.473975718014,37718.2922939873,43.011813798742644,127.44000000000233,0.0033906124413447536,44.08714285714294,0.005005598382138084,-118351.93578600735,72.92929292929219
2023-11-26,37773.823731757126,37770.32077865005,37756.3051159321,65.19944979367057,19.19999999999709,0.0005084547820832785,12.905714285714826,0.0018223562478230772,-118807.51862600727,80.55824069598431
2023-11-27,37488.056913570166,37524.82940033737,37521.48850361947,28.795080258494522,15.599999999998545,0.00041675760976689347,61.83285714285739,0.011865649085151623,-121465.55039600722,37.79581400879925
2023-11-28,37216.60848764679,37118.126482388645,37083.47561106503,76.97588747488277,135.8199999999997,0.003660237670211064,46.59285714285735,0.01037261400619719,-121512.88485600724,82.42553191489237
2023-11-29,37817.75978909683,37899.39430567708,37679.71722442164,40.185156431954205,-68.63999999999942,-0.0018116788355846403,68.27499999999938,0.007854530544121061,-117758.52632600724,57.11747895265317
2023-11-30,37831.32942227466,37804.26565462829,37858.84158595199,58.34215606900484,98.62999999999738,0.0026122993398931538,33.43857142857087,0.003449563762323366,-119928.48913600725,92.82995363000849
2023-12-01,37712.07228361303,37723.01471668734,37750.02505556883,44.6470465951947,33.779999999998836,0.0008962546742945499,36.50071428571495,0.005256476117532884,-121454.84571600724,76.89250689058237
2023-12-02,38686.25972246391,38727.39052224138,38560.53634820605,35.181236673773185,-36.16000000000349,-0.0009339161355708114,25.20142857142855,0.004479202811976135,-113541.8850160074,40.68090642957335
2023-12-03,39439.531869599836,39423.207557662725,39052.535659591544,62.62978290858929,62.79000000000087,0.0015941581555192208,34.202857142855336,0.003913467065064153,-108566.77470600733,87.27353071144456
2023-12-04,39970.03793149939,39905.33047591229,39619.05880439106,40.77921616678218,-137.73999999999796,-0.0034340563450510064,100.17071428571373,0.00782039802077053,-105949.83305600728,48.48756665171681
2023-12-05,41942.467985303774,41945.46096785362,41585.95502014144,57.84832138547808,66.08999999999651,0.0015763860282917985,80.33285714285635,0.012682352808565308,-96620.38950600715,95.54999999999927
2023-12-06,44085.004177803836,44051.42987812075,43005.769768657476,37.344737656367236,-45.919999999998254,-0.0010408157529457895,127.2385714285691,0.012766251681151058,-85797.69766600699,42.69980879541104
2023-12-07,43752.75556497456,43787.92201338002,43837.04182777861,46.92184639741459,95.51000000000204,0.002187226195967007,76.75499999999946,0.007287213788007691,-85770.115086007,76.58578118348272
2023-12-08,43262.72826832067,43269.81026596905,43422.77670826749,61.01416491625019,33.150000000001455,0.0007666514261450708,60.99785714285723,0.004987327295894405,-90455.20451600698,54.76645942929986
2023-12-09,44201.487030166994,44264.24524271584,43889.72100353978,26.579666600300285,-135.02000000000407,-0.003047442096456132,66.47642857142844,0.009334205877198269,-89208.16833600703,16.292007633339466
2023-12-10,43743.32732659685,43848.53612505875,43947.5033713832,20.406410990268824,-162.4100000000035,-0.003701567211786161,71.62357142857165,0.012749056096628887,-90391.21741600712,30.83777262845998
2023-12-11,43743.58986100543,43781.07283438638,43828.359654038,50.20839351297859,3.4800000000032014,7.947740409441906e-05,64.78999999999931,0.006594162534526383,-90834.93672600701,80.03886925795125
2023-12-12,41237.1052006544,41193.407200738446,41632.44727350263,42.9872197342778,33.41000000000349,0.0008105290661157838,64.4164285714287,0.004568040081412692,-99959.14128600706,55.038870606191836
2023-12-13,41463.84105041779,41352.909799692956,41413.61400836113,73.6677864637233,189.29000000000087,0.00458294897961653,68.7642857142855,0.01351851756525123,-102135.4036360071,82.60495096268704
2023-12-14,42930.21373265593,42938.2481084522,42124.170966961625,31.575949542941046,-167.0500000000029,-0.0038816267652630465,83.15357142857154,0.011313742048515658,-97818.18164600704,9.52657070741533
2023-12-15,43021.98982201039,43023.099408332484,42853.1149590281,44.29620386811888,-119.59999999999854,-0.002772249504309654,55.506428571427286,0.004831629012633124,-98781.68159600715,35.39597866229096
2023-12-16,41983.811858598994,42054.7922959524,42270.462548175565,32.170060761001295,-167.5399999999936,-0.003978831495512369,71.69857142857238,0.007254516287328736,-104333.73093600724,15.8217229557242
2023-12-17,42245.81229661836,42273.75805025637,42336.34245065858,51.25411417546194,-17.970000000001164,-0.00042486287119347654,38.71642857142849,0.0033734486474060453,-103534.7383260073,60.49343363508802
2023-12-18,41474.36865247116,41666.076334469515,41937.20265239094,29.71286047550504,-346.5699999999997,-0.00830680406757045,100.17428571428484,0.015306329423585573,-106552.65810600726,20.931462898491645
2023-12-19,42625.36826339925,42502.024462054505,41762.749500653306,65.9458960391474,32.03000000000611,0.0007514233760470557,78.41857142857147,0.007439906040774048,-105458.18550600727,75.61125162872735
2023-12-20,42291.096230760464,42310.07540907681,42452.91139256038,48.94779405157708,-118.11000000000058,-0.0027860008821982696,64.28214285714368,0.004095990044500595,-108243.18590600716,32.647789853305326
2023-12-21,43624.29235220134,43612.380511091105,43462.139903553245,55.70990849240228,187.48999999999796,0.004311954709871557,64.55857142857192,0.005194692538624671,-100649.76108600707,100.0
2023-12-22,43866.76590373272,43873.274444434865,43752.37340806764,24.880044634554494,-30.239999999997963,-0.0006889631924148487,41.515000000000974,0.005162100452966331,-98833.71040600714,33.63631897017852
2023-12-23,43949.59065313681,43855.73513734881,43753.25723590715,71.11502225903392,88.91999999999825,0.0020264301920778216,64.56642857142755,0.010459803526690183,-98719.29240600711,74.24814477281562
2023-12-24,43743.48447385305,43754.92080655657,43718.14456127578,39.97173810645424,-103.31999999999971,-0.0023586090142146965,30.219285714286734,0.002676280373172482,-99913.78784600708,1.0068389057797866
2023-12-25,43054.63752413835,43150.942740191225,43513.26667636781,59.405968154993985,-44.51000000000204,-0.001034250154696048,93.0971428571429,0.007237282176397933,-105083.92773600714,46.63127360297802
2023-12-26,43613.20368362232,43589.68573771265,43469.43247990944,35.32547618361497,-47.66000000000349,-0.0010925231393238422,39.169285714286424,0.0033638782333717246,-105156.5798560072,2.474526928672301
2023-12-27,42482.754009208904,42421.99876235147,42511.81789086757,58.10570730624053,65.43000000000029,0.00154157880476391,39.57714285714298,0.0026752034366614094,-109374.56765600716,83.20501627113536
2023-12-28,43398.35793021156,43383.136091344786,43050.04758952233,55.584474369129644,25.260000000002037,0.0005819795090682423,61.52142857142878,0.004516747394840179,-107212.89957600723,79.24870604556843
2023-12-29,42634.21641446654,42594.91198003961,42708.63153910611,49.17116812964216,-54.220000000001164,-0.0012722329871102112,66.60500000000009,0.006736870040048905,-106989.23864600735,15.199888304557684
2023-12-30,41975.88361928296,41926.5080148279,42240.96474052853,77.66904555939979,263.5,0.006303307502131927,71.05857142857141,0.012247774519624138,-109448.33294600736,92.57780579486796
2023-12-31,42202.100859472426,42236.44978022922,42212.41552870083,38.882204449477314,-80.83000000000175,-0.0019144451673582807,59.97357142857228,0.0035903581362505396,-109180.49742600736,27.967909478759893
2024-01-01,42255.90056470867,42361.943532158766,42481.393097628184,38.494596473488244,-12.409999999996217,-0.0002934084294987649,96.00142857142782,0.01367113757737935,-108616.40917600728,60.97743957987274
2024-01-02,43990.942177337056,43766.79775879047,43107.141691610486,93.52672313974035,525.1200000000026,0.012029019735225077,100.4521428571435,0.024656510871100094,-103149.25139600722,99.37067773167419
2024-01-03,44928.81068414344,44965.25830678988,45035.74866939643,41.22808492040857,-43.93999999999505,-0.0009766430285268468,80.77214285714425,0.006049913751760528,-102285.33256600722,46.87954964573525
2024-01-04,42765.54286838394,42752.86686211853,43268.545722076815,60.084315899089724,223.59000000000378,0.005245926717038607,65.81285714285696,0.0057475916050647585,-106749.45131600722,100.0
2024-01-05,44218.121524768685,44276.65683950363,43832.38355861854,40.50858500689826,-146.16999999999825,-0.0032997518808720594,83.99214285714281,0.008552071429490606,-105605.82129600726,31.98557327258858
2024-01-06,44087.28343852122,43986.750718667514,43774.756426975786,67.21458716589149,-62.68000000000029,-0.001417849659528292,110.97571428571557,0.012526357691953201,-107402.17764600716,66.68778680183564
2024-01-07,43898.70169690471,43868.86232559233,43831.58542839955,65.21223949257586,215.40999999999622,0.004923329671100651,52.44857142857082,0.005131955107951063,-108024.52134600717,95.28080808080796
2024-01-08,43830.85840067566,43931.54124328864,44059.79687859444,49.66311484232042,-12.090000000003783,-0.0002751409784597092,120.062857142858,0.009635092145192797,-107754.1452260072,78.80989180834602
2024-01-09,46939.41030244246,46930.7028127394,45699.79566883373,49.27601809954758,-104.95999999999913,-0.0022305338320298684,79.66928571428642,0.005207932501702696,-96058.66295600716,44.02525176612143
2024-01-10,46062.58893560933,46095.78029212938,46458.99050410039,55.891266000271315,11.94999999999709,0.00025923005419969947,133.77571428571432,0.011504786757920252,-101852.15558600702,67.2319937539314
2024-01-11,46727.93642597727,46561.0216303101,45975.06337319437,52.360387135222545,-685.5299999999988,-0.014481135423426328,323.9592857142852,0.03201576939059195,-95306.73635600711,20.708942445988225
2024-01-12,46369.22620393374,46364.609183210436,46526.108551295576,54.85422782896853,-72.82999999999447,-0.0015692065778690756,82.408571428571,0.006556300767478507,-94276.08203600717,32.10825704381878
2024-01-13,42798.591672416376,42878.33246568722,44287.26415673964,64.22497279149997,-53.2699999999968,-0.0012435801662152857,157.528571428571,0.02943498468792139,-108758.28444600714,71.0177759404718
2024-01-14,42857.84956854438,42890.30579819403,42960.52579637503,37.66724695349452,-122.77000000000407,-0.002857059079243718,51.39857142857155,0.005287457154668094,-109053.80514600719,24.358974358971977
2024-01-15,41925.660364402174,42160.863183969086,42657.98760968476,29.297528702081593,-353.63000000000466,-0.008402560662719605,170.98928571428561,0.020391285365260792,-113917.4473660073,1.7667844522966065
2024-01-16,42574.30738740416,42644.08406804194,42688.73361681104,30.76940088904631,-71.05000000000291,-0.0016685395171451844,69.552857142857,0.006314653334062405,-111163.07778600734,17.581271917353384
2024-01-17,43175.56627910925,43233.007956734495,43066.415886145915,25.999329590210593,-109.29000000000087,-0.0025270976829966374,54.50714285714275,0.006030332032099099,-106734.02578600738,14.913793103446602
2024-01-18,42729.9534123549,42692.00416868428,42678.34215598394,67.62761486518325,75.30999999999767,0.0017636676042760424,62.457857142856874,0.007540895050696275,-105318.58576600735,90.51808972503349
2024-01-19,41303.93985075333,41266.95376614906,41863.09306735371,50.05643470849723,54.36000000000058,0.00131707934021974,54.01428571428447,0.0037142213097743015,-113118.96051600741,78.7732860220504
2024-01-20,41645.04955668999,41650.565685489455,41442.81825065298,60.65700649266882,-1.4500000000043656,-3.480516787146559e-05,47.463571428571285,0.0023195670768625712,-114311.19348600738,39.29449068569095
2024-01-21,41716.40443849131,41737.110174447196,41647.46991192711,33.44886122506843,-97.12000000000262,-0.002323825238388366,36.68642857142965,0.003918111744600429,-114516.69134600733,40.82119837670145
2024-01-22,41577.09001779218,41628.69711663302,41686.5568806834,35.02009931425984,-81.68000000000029,-0.001960539109850945,33.578571428570804,0.0062460528512350575,-115575.59607600744,45.13651877133135
2024-01-23,39640.69341430323,39796.67245488967,40447.08769181283,37.64116004786016,-237.97000000000116,-0.005978245987601438,108.77142857142773,0.012944292410907133,-122033.50147600744,16.892891877033886
2024-01-24,39746.50480071295,39551.97652781379,39389.43895355797,78.74786451041115,277.6100000000006,0.007006816508535296,82.40142857142824,0.016094112010825053,-116551.52161600757,97.893885049426
2024-01-25,40087.554285531885,39962.75594074748,39894.73964068313,82.74377318494923,94.86999999999534,0.0023723424925374825,64.72357142857125,0.0134770862770853,-114948.97556600762,76.6733021379996
2024-01-26,39940.7206712621,39926.473732169055,39915.95430157348,46.98848106208416,15.089999999996508,0.00037775997596756206,35.2571428571412,0.0018629106338701083,-115080.31919600768,74.55362033081063
2024-01-27,41867.66500887551,41901.21620730135,41425.08345221929,30.068179191866832,-100.00999999999476,-0.002385534420773716,42.76642857142724,0.0029717503445365,-107789.6597160076,12.127626619859031
2024-01-28,42122.41950574179,42109.58562173978,41886.23526301013,50.87869695670777,-23.60000000000582,-0.0005599817578825217,32.9800000000006,0.0026421450581063733,-105731.84568600752,36.709012464041855
2024-01-29,41978.993484554834,41922.335907077104,42103.259109717284,75.68645397489533,261.86999999999534,0.0062694536331682205,61.10357142857122,0.010226363875211577,-105066.78314600742,87.02028175856208
2024-01-30,43218.185723899354,43165.512919035136,42737.14063181916,73.51778656126513,212.68999999999505,0.004935946870283647,51.76000000000048,0.0066725960480921885,-101614.8467360074,88.11251912589627
2024-01-31,42989.24261024299,43224.57804332352,43365.01165853473,25.33101961402909,-328.58000000000175,-0.007593770048680781,105.947142857143,0.02416788257187927,-102592.3153560074,34.93105087969561
2024-02-01,42619.38548432469,42640.629501768126,42932.979266959665,34.73256601218705,-30.010000000002037,-0.000704294601198252,43.005714285713374,0.002523226340076482,-101230.76745600748,18.18316538233627
2024-02-02,43028.64419988622,43008.75181549517,42739.80286679675,72.33588510263712,170.40000000000146,0.00397086725698359,45.324285714284734,0.005682787932717677,-100167.2621160075,98.40340340340585
2024-02-03,43171.9753421843,43127.651716657485,43045.823345444216,62.25201855978955,25.669999999998254,0.0005945662619430969,33.34499999999961,0.0027858717414133275,-99242.25153600752,63.988630980576986
2024-02-04,42997.73713642909,43025.84313587389,43073.15124193789,41.87721369539473,-62.450000000004366,-0.0014498460075490494,30.247142857142276,0.003880016106724999,-99737.83208600746,47.320989677204544
2024-02-05,42593.40605896334,42644.73018030995,42826.27231715514,43.26962069804511,-31.80000000000291,-0.0007462217245325364,49.69928571428526,0.005858548068816352,-101609.24309600746,52.61689239773873
2024-02-06,42652.765442451055,42569.02401648559,42741.160313724016,88.2822700634611,204.80999999999767,0.004818617778278522,38.96785714285735,0.010376028920362507,-98593.06180600755,94.8826008428636
2024-02-07,43116.21353343028,43144.23982850152,43057.30919595526,40.878263374269515,-70.29000000000087,-0.0016282427024427726,41.37785714285668,0.0043777819675578184,-97609.53251600746,34.8210061504478
2024-02-08,44260.99152893879,44193.74843583257,43569.769618245045,76.76388379118485,160.0199999999968,0.003621215680257528,49.569285714286316,0.004892607430119248,-92931.03548600739,94.03160726294384
2024-02-09,45312.7839265613,45330.92982697161,45043.53044166042,46.97554398363424,-54.05999999999767,-0.0011922533964113802,54.87214285714332,0.00290061928320833,-87452.42317600736,20.149003288813358
2024-02-10,47169.027755241856,47281.66687620705,47075.321640308146,44.50692312511703,-147.42000000000553,-0.0031180077745035506,71.46499999999962,0.00735549818541035,-80724.08133600737,33.129513935041885
2024-02-11,47774.7384650623,47776.97224317542,47461.725789019,47.96879343897653,-103.6400000000067,-0.002165721131432652,67.20571428571358,0.005211368868177234,-78530.68529600736,20.86924553735427
2024-02-12,48187.86531729657,48156.920207131545,48131.21060677633,62.40601503759406,239.98999999999796,0.0049935497295048314,57.91571428571375,0.005007336981279692,-76759.8157060073,99.99640533448289
2024-02-13,49968.08219980558,49968.327456246625,49271.60541245127,39.2969753591029,-57.9800000000032,-0.0011601742862717979,75.53428571428594,0.00403313531937294,-65157.03213600735,43.528607443488376
2024-02-14,49602.072361352904,49517.244009383445,49403.312739567984,66.95135282864129,329.179999999993,0.006667556538420438,68.85000000000011,0.007450761616657119,-69699.55299600732,81.91606714628213
2024-02-15,51789.72703538897,51738.059651146315,51281.271353752054,60.99767491016661,13.150000000001455,0.00025394915068988055,66.3257142857136,0.004150442164232964,-61326.40286600736,52.851846208541815
2024-02-16,51852.43525797918,51772.345451070934,51920.128493353535,81.95171984321765,96.0,0.0018538544724238104,73.54142857142766,0.008877099641281902,-60056.23075600729,78.86884578868796
2024-02-17,52098.80396769444,52018.026726349584,51985.751355347646,69.30946291560092,93.45999999999913,0.0017962489417295835,48.77142857142878,0.006493183504281042,-58112.117996007306,66.55958754709529
2024-02-18,51666.361142362235,51654.331835836216,51522.59709928949,49.42043708160803,3.110000000000582,6.0225180205986106e-05,44.43500000000027,0.005369783985740701,-59801.76250600733,34.3962469404395
2024-02-19,52140.23327391622,52094.12009227931,51828.82436765511,48.08088755999689,-141.37000000000262,-0.002704142998800285,85.94857142857083,0.007289846249292769,-58191.08665600734,43.371116148818935
2024-02-20,51808.386987347454,51867.55075102201,52015.29997820502,34.512019921463846,-226.23999999999796,-0.004350688073703202,60.616428571428386,0.007233052269845883,-58957.34096600739,21.068838780174243
2024-02-21,52279.13223314194,52208.54143425214,51942.19389067491,47.7595765078571,-107.90000000000146,-0.0020604689390514297,93.48357142857172,0.0060955600982538815,-60174.52832600736,27.092206583364245
2024-02-22,51719.162542556216,51516.19485750143,51332.73758763884,77.38997136848502,179.38999999999942,0.00347184052641758,101.4657142857151,0.013254821708612226,-60286.88837600738,83.37519000726955
2024-02-23,51335.65189171187,51435.25405751029,51542.494668562955,29.315023094926488,-42.68000000000029,-0.0008314647455440749,61.20142857142907,0.007157250075475719,-63227.26827600736,21.71666480799889
2024-02-24,50804.636683413075,50863.00308730328,51047.09958128628,44.185998084211604,36.5,0.0007198124937755068,68.83285714285687,0.00613115469210061,-63147.12205600736,56.39943385735214
2024-02-25,51576.50193536319,51574.52804119241,51337.18266373245,45.884599845742,2.0900000000037835,4.0530479987532786e-05,36.09714285714238,0.002593930856511877,-60049.574836007334,46.01706506871751
2024-02-26,51750.063719239086,51753.33033744158,51647.478133012504,35.78543879989563,-52.25,-0.0010090554275594688,46.95285714285741,0.004155262455894269,-59856.98796600731,32.875258365453256
2024-02-27,54502.34193687389,54512.307205736215,53161.046646506984,39.48906743613284,-71.59999999999854,-0.0013126037273178959,65.8414285714285,0.004244087317280653,-43675.405356007344,12.434972310791196
2024-02-28,57002.22819419015,56946.45140189195,56593.48775937671,63.19136264960681,166.23999999999796,0.0029231015401496308,66.84071428571353,0.00497479399122493,-32808.35741600736,74.00282453528717
2024-02-29,62282.95274575173,61671.7620897135,60238.653794197846,80.06279132478157,538.8799999999974,0.008706607928945953,287.4071428571432,0.03686148993494737,-29344.267316007335,85.43707738796957
2024-03-01,61301.40910272517,61292.19000831447,61730.183393593674,51.30932966039415,-77.50999999999476,-0.0012663275960572706,159.75428571428503,0.012421217867775973,-31956.448386007334,24.603012462158702
2024-03-02,62461.11667751032,62475.81755056066,62114.451623452216,51.847433841218944,-93.18999999999505,-0.0014914912655972223,139.33928571428572,0.007049248988870768,-28466.136896007363,14.927138650493214
2024-03-03,61983.11480590322,61931.8479629688,61929.31119115298,63.273787933743826,97.23999999999796,0.0015711736492656225,72.67357142857249,0.006760577635369154,-30293.916186007373,78.1564318034898
2024-03-04,62970.86132723589,62908.521639950064,62477.400205638565,63.593866866118084,326.2300000000032,0.00519575955433349,117.08000000000071,0.008605993815199726,-29469.90307600736,91.65725672534037
2024-03-05,68008.04244204372,67763.18247008657,66217.36237534577,60.637905520774204,-28.29999999998836,-0.0004145061934986982,296.5771428571409,0.019582542838988755,-16613.111636007365,75.87898064909405
2024-03-06,63816.405932006266,63516.89581557898,64956.63581446004,68.35481953638995,217.01000000000204,0.003417103626371931,273.0228571428576,0.02805976277811815,-19278.717536007352,58.95665711715301
2024-03-07,66080.76206780187,66231.9876216285,66324.969550472,44.536358325952534,86.02999999999884,0.0013037216912588079,151.74071428571602,0.008177906034198552,-20199.34492600737,66.37585997011942
2024-03-08,66985.09706244197,67141.73647063275,67084.16957689959,28.051094973463037,-262.0,-0.0039054831343499075,110.07499999999813,0.00856296943086766,-19540.904366007348,3.2195830827799705
2024-03-09,68187.47531716949,68315.75823939791,68036.28904959816,43.84941892322908,-22.330000000001746,-0.0003276763068752464,120.37857142856956,0.005462831090731008,-17309.351814007357,24.23431203224057
2024-03-10,68348.66752059587,68349.95673836982,68268.77072792237,42.22381979391309,-86.70999999999185,-0.0012676904291490931,37.14357142857313,0.0017499897488263362,-17251.31789400736,25.606502450831123
2024-03-11,68815.13370472382,68854.83562300951,69170.03311524718,59.0958193339858,291.04000000000815,0.004238559355850935,174.39500000000095,0.008237100517916162,-15348.366904007364,95.2619584937385
2024-03-12,72190.51315073323,72302.14393897618,71732.48796219747,21.432369892350337,-277.61999999999534,-0.00383687702921065,94.46142857142799,0.011221092009299525,-8977.537014007368,5.135836061392709
2024-03-13,71390.67863330271,71231.17919195407,71376.77944279741,66.50465312423945,310.65999999998894,0.004366799336813054,107.55857142857192,0.010663430881432075,-10545.18796500736,81.00147275404879
2024-03-14,73033.57190904733,73032.97820333329,72816.79238313764,67.84729969158059,-8.660000000003492,-0.00011849853867773597,83.693571428575,0.004843529758053593,-9771.154268007343,79.12939122845287
2024-03-15,71513.03429288518,71343.24817270138,71548.39976610018,39.96509761469241,-150.25999999999476,-0.0021003869207371073,130.4235714285699,0.004990545110226981,-13804.713154007351,2.709912094574867
2024-03-16,69398.17859367644,68985.35278271566,68666.40918685785,66.23744617703633,583.3500000000058,0.00846459120820131,218.9228571428539,0.024993773845964077,-25551.033954007384,73.6378965117509
2024-03-17,65533.99539328373,65990.30234412156,67473.45684574422,31.381779469454912,-658.9500000000044,-0.009990209155364638,420.88214285714537,0.03300075177559868,-35364.64725400738,28.560848766786407
2024-03-18,68367.51660930358,68357.58145953533,67753.12554151066,46.494535557855,172.47999999999593,0.0025282537635038516,169.76142857142986,0.011663706229549799,-31093.953444007377,54.864692388622565
2024-03-19,67745.55576561703,67650.27892755717,67590.14929214475,56.037854763358204,-222.01999999998952,-0.003273085966345235,141.38357142857214,0.011611768333050186,-34784.22221400736,26.184060721063613
2024-03-20,62064.89980856637,62649.209236984556,64010.16659437857,32.67269305790667,-170.79000000000087,-0.00274987888070799,316.02499999999935,0.030806037234412744,-41569.127904007306,30.415831503929407
2024-03-21,67804.70877157351,67582.9354060158,65174.39661669351,66.09739015323511,124.51999999998952,0.0018388566718139376,218.35642857142895,0.008740332759370452,-33731.54078400725,69.77613549769119
2024-03-22,65475.394485300756,65478.6816460523,66026.42718242502,46.95164681149278,44.58999999999651,0.0006812138959690905,121.55571428571264,0.0042109195656100905,-37939.23868400723,64.08967351591319
2024-03-23,63448.314349025466,63271.43892796305,63975.73320862779,74.15053395008866,590.760000000002,0.00934659876581101,162.8999999999999,0.016896161676718136,-42370.567994007135,98.47585782611279
2024-03-24,64380.6065455293,64654.37178975694,64785.36140609723,15.670448113787984,-641.989999999998,-0.009933005322440902,153.00499999999997,0.017278239514168757,-42155.28276400712,12.518897829797469
2024-03-25,67246.1612676109,66975.63260367373,65803.52966600539,62.826743821442,-91.61000000000058,-0.001361186063927211,184.23142857142687,0.014849519557711502,-37658.52348400714,46.23020714276595
2024-03-26,70022.95456892914,70197.06453286576,69210.08357347375,23.730845682193348,-435.9800000000105,-0.006200296689273799,151.5635714285745,0.012975242080895935,-29376.11524400719,20.752740167633494
2024-03-27,70068.43027577373,70042.33076746487,70108.58943775203,44.154868259402456,-291.63000000000466,-0.0041495665244680735,101.41214285714315,0.008109096241303295,-28767.129674007192,11.6539992761492
2024-03-28,69319.87339665413,69233.49278149089,69438.1852485927,53.023614195712554,59.98000000001048,0.0008641404892466564,128.4050000000009,0.007298477399784037,-31148.121724007193,70.33754378516161
2024-03-29,70806.10568135345,70807.75287496237,70626.95872204975,47.98274777608103,-98.88999999999942,-0.0013951849822847473,86.1371428571417,0.00561211832339602,-30148.151454007206,23.999585588853463
2024-03-30,69842.64295714942,69742.43445436624,69823.71031408978,63.44800353069648,0.5399999999935972,7.730851825149543e-06,74.39285714285818,0.004155612591831269,-33647.48099400724,63.710387323939095
2024-03-31,69640.59729900109,69694.74102979698,69890.70506462778,36.574674026078455,-146.58000000000175,-0.0021021455135585843,64.28000000000091,0.004121583360955837,-33986.63434400718,17.62641036355725
2024-04-01,71199.08102922431,71063.87405817228,70644.63238104555,73.41970002104013,208.0,0.002926609223518506,94.06142857142966,0.00758285835288375,-32208.6411340072,80.54920943699113
2024-04-02,69753.74608793702,69710.10045812804,69516.20725582949,37.421476870085996,-170.81999999999243,-0.002446555186705446,76.20928571428522,0.0033319136285952203,-33909.8376440072,6.256733239415778
2024-04-03,65540.18811221131,65638.41634247087,66044.3086232143,19.46145404227498,-224.00000000000728,-0.0034100601951743137,105.68285714285646,0.008760452756562304,-39392.295174007224,18.12430284439468
2024-04-04,66095.04912011836,66039.57617099109,66009.0802281941,33.40774424693444,-248.61000000000058,-0.0037547636836827714,86.60714285714286,0.005449681830181493,-37733.465134007216,3.8226827864130852
2024-04-05,68363.49490603512,68169.19607755456,67525.4484505198,77.57969631926224,266.50999999999476,0.00390655232502235,141.307857142857,0.013338159411123308,-34595.8864440072,89.19223230792754
2024-04-06,67859.74550833502,67783.53162148487,67571.79096352769,50.70279267616047,24.65999999998894,0.00036373848825199673,91.76071428571387,0.005210834117968763,-35090.10899400718,63.48749999999927
2024-04-07,69071.61978527729,68899.41745629768,68246.94356363444,54.57446341088336,-652.0099999999948,-0.009374962705618661,235.0885714285718,0.01901639714801565,-33309.78804400718,17.305574601591704
2024-04-08,69369.62302134927,69319.685056124,69338.79775069124,55.62926295795345,16.60000000000582,0.00023938697322445357,91.02857142856998,0.004682633482544536,-33294.80063400719,60.21867974657719
2024-04-09,71710.03886022398,71735.46217069685,71473.6669241318,45.75496501233646,-205.86999999999534,-0.002866237471262023,98.03642857143132,0.005481904911206058,-28156.993674007197,2.561604143697301
2024-04-10,69134.38931239159,69154.47910260771,69631.7469679238,35.53452409343552,-41.7899999999936,-0.0006040083084023484,106.47499999999854,0.0077057510066932565,-32838.98131400718,49.629030082287315
2024-04-11,70583.91815456274,70446.71066792156,69525.13013785558,45.53382544898051,-96.91999999999825,-0.001370320099536193,116.71928571428725,0.0089029365938397,-29352.246884007116,45.79442251532262
2024-04-12,70059.02533142523,70134.56613484229,70244.58727631983,42.43956195330227,-134.5500000000029,-0.0019182849121438528,87.74714285714124,0.004993395340446681,-27033.564474007093,44.29485910380688
