date,actual_y_h1,rf_val_y_h1_pred,rf_val_y_h1_m,rf_cv_y_h1_pred,rf_cv_y_h1_m
2025-06-22,-7.236497370232764,-7.270143309425771,127,-7.21289736958605,170
2025-06-23,-8.149886293035856,-7.397727558753705,127,-7.303184445033591,170
2025-06-24,-8.176305065875129,-7.935987985413509,127,-8.012208764343445,170
2025-06-25,-8.376095118293176,-8.040726685867092,127,-8.02609686644743,170
2025-06-26,-8.542770722531861,-8.170013160383627,127,-8.113701898911552,170
2025-06-27,-10.649971722513076,-8.460609245309568,127,-8.468391262872212,170
2025-06-28,-9.316586495538738,-8.630056340649897,127,-8.88054350002694,170
2025-06-29,-8.62277199796468,-8.134720866350907,127,-8.286185127946158,170
2025-06-30,-8.642591743070529,-7.838588293663204,127,-7.953413729981779,170
2025-07-01,-8.308439939764494,-8.167160105853487,127,-8.034330751637667,170
2025-07-02,-8.29396771419438,-8.185163247629497,127,-8.211584123069184,170
2025-07-03,-8.898524051817713,-8.570084339162102,127,-8.649705405570392,170
2025-07-04,-9.987284347496226,-8.233226608441608,127,-8.246105786388883,170
2025-07-05,-9.36677210235694,-8.281295455950275,127,-8.440992814645888,170
2025-07-06,-8.713378263033814,-8.320448607278053,127,-8.481612679959806,170
2025-07-07,-8.902586131499698,-7.855374937554553,127,-7.8527827510101655,170
2025-07-08,-8.29417874240117,-8.308261807628135,127,-8.382336417149864,170
2025-07-09,-7.209350045659884,-8.322126525798652,127,-8.174198473977668,170
2025-07-10,-7.867944834377488,-7.729919347776541,127,-7.657994959938158,170
2025-07-11,-9.356431837546369,-8.142848183271116,127,-8.16550229114147,170
2025-07-12,-8.773942349578554,-8.800812192060693,127,-8.881337353900122,170
2025-07-13,-7.481016702523509,-7.838847902798018,127,-7.7773015223790685,170
2025-07-14,-7.254884046098786,-7.713785395864164,127,-7.637577022395229,170
2025-07-15,-7.906106583346014,-7.574406685753247,127,-7.5898321110335765,170
2025-07-16,-7.750043741635851,-8.008674422224187,127,-8.052211177205914,170
2025-07-17,-7.925867888823022,-8.043807728886424,127,-8.053756411444493,170
2025-07-18,-9.191851708958271,-7.959472079499186,127,-7.984331733503646,170
2025-07-19,-8.749889889500176,-8.449312293768624,127,-8.507071997812368,170
2025-07-20,-8.062198643566044,-7.837482019355138,127,-7.900647324129704,170
2025-07-21,-7.740429316317312,-7.97120250882445,127,-8.015586156088531,170
2025-07-22,-8.047332828013449,-7.939535151377615,127,-7.860981144040029,170
2025-07-23,-8.253076728769177,-8.111343850050094,127,-8.076852812784736,170
2025-07-24,-7.605517370811197,-8.399063970359194,127,-8.360387197944226,170
2025-07-25,-9.606954095499765,-8.292543606512801,127,-8.352640221341892,170
2025-07-26,-8.981033746649764,-8.617726392453415,127,-8.655333188190355,170
2025-07-27,-8.30508496766559,-8.13147616164106,127,-8.158648301970972,170
2025-07-28,-8.268215689597376,-8.087405708170245,127,-8.14224934279742,170
2025-07-29,-8.393240576178409,-7.933515893976758,127,-7.917785858943631,170
2025-07-30,-8.520230588607557,-8.176116824593768,127,-8.231721503759589,170
2025-07-31,-7.533737412187012,-8.357974737688187,127,-8.303238266441316,170
2025-08-01,-8.568970525996992,-8.036136536020273,127,-8.003991293014304,170
2025-08-02,-9.01457508878402,-8.522469722857672,127,-8.302138466995407,170
2025-08-03,-8.64759502280641,-8.063934103708359,127,-8.292820929126002,170
2025-08-04,-8.327990264931364,-8.20872715762466,127,-8.13421777435393,170
2025-08-05,-8.51421068372607,-8.145566442111328,127,-8.2063511207621,170
2025-08-06,-8.532403748070708,-8.248843266525084,127,-8.249611033928739,170
2025-08-07,-8.651182815348951,-8.63823759492409,127,-8.488061179255624,170
2025-08-08,-9.32597851139552,-8.541907262715728,127,-8.712469512091468,170
2025-08-09,-8.441043602227696,-8.632866851145693,127,-8.648255324753782,170
2025-08-10,-7.811382584426513,-8.257660224085479,127,-8.103533740227823,170
2025-08-11,-8.297044334912817,-7.996969470332042,127,-7.870986869731435,170
2025-08-12,-7.759195959681331,-8.059960793612674,127,-8.091111348827145,170
2025-08-13,-6.961505458638476,-8.094327510002515,127,-8.021966867103812,170
2025-08-14,-8.400633017404333,-7.573514969761131,127,-7.718422785559247,170
2025-08-15,-9.797853695149604,-8.16892634837504,127,-8.112655087523107,170
2025-08-16,-9.5559821565806,-8.800597416158375,127,-8.923397491875004,170
2025-08-17,-8.156814886452334,-8.304735112137122,127,-8.21713036047466,170
2025-08-18,-8.142712241205171,-8.079262327857096,127,-8.029005442928222,170
2025-08-19,-8.113278831395304,-8.038599314325396,127,-8.072899600342385,170
2025-08-20,-8.175195141952578,-8.001483985361842,127,-8.070742272818425,170
2025-08-21,-7.391375071440983,-8.35335629721474,127,-8.290944963949247,170
2025-08-22,-9.155666824013634,-8.06724345873252,127,-8.13997306865569,170
2025-08-23,-7.722034948084426,-8.591735250521861,127,-8.584762399592684,170
2025-08-24,-7.330218334497994,-7.777769432575112,127,-7.972902604563831,170
2025-08-25,-7.622910020795579,-7.592102438718128,127,-7.59708329103281,170
2025-08-26,-8.082710716050025,-7.9383674439274525,127,-7.916639284174838,170
2025-08-27,-8.403842583904545,-8.013237701164366,127,-8.000679510137603,170
2025-08-28,-8.0046493464786,-8.279579000719373,127,-8.383517744393489,170
2025-08-29,-9.133680845548108,-8.408560644823298,127,-8.210587029585815,170
2025-08-30,-9.177958657568531,-8.548981720301777,127,-8.608664042957988,170
2025-08-31,-7.953683190386181,-8.25384736843875,127,-8.358470662924418,170
2025-09-01,-7.872158994764496,-7.845024529798406,127,-7.74461943944469,170
2025-09-02,-8.182388144667684,-7.852597444079238,127,-7.900551888132911,170
2025-09-03,-8.292311256544016,-8.135677568153236,127,-8.006192278727395,170
2025-09-04,-8.049751286620033,-8.129582795068828,127,-8.118992175941992,170
2025-09-05,-9.772848916168195,-8.188115686244462,127,-8.23998215152881,170
2025-09-06,-9.53452627568605,-8.828654388973273,127,-8.848644950381685,170
2025-09-07,-8.677120971758,-8.38429701450798,127,-8.499796945606171,170
2025-09-08,-8.403115304394708,-8.109282288686044,127,-8.070128900051015,170
2025-09-09,-8.21218014894868,-8.236110958881756,127,-8.184752422342353,170
2025-09-10,-8.499654294702792,-8.14911582289358,127,-8.160426859252613,170
2025-09-11,-8.617547509904476,-8.503727929511612,127,-8.550059794410592,170
2025-09-12,-9.831130650802836,-8.556099942084742,127,-8.473852910259785,170
2025-09-13,-9.54978554808957,-8.98176727592737,127,-9.011063991042949,170
2025-09-14,-8.439814402280856,-8.454895843602813,127,-8.504209416303176,170
2025-09-15,-8.792523838198322,-8.083457378548887,127,-8.125192278890095,170
2025-09-16,-8.101310617641094,-8.212030086704157,127,-8.3109034345577,170
2025-09-17,-8.766447689945338,-8.225922349659301,127,-8.228706140212891,170
2025-09-18,-9.267364905921823,-8.22473193647274,127,-8.294508488185693,170
2025-09-19,-10.6050280488101,-8.89780695179365,127,-8.994262249368767,170
2025-09-20,-10.133520913612236,-8.785532643858287,127,-8.796139373826477,170
2025-09-21,-7.891930026244774,-8.799077796184461,127,-8.76640186673404,170
2025-09-22,-8.692216418426757,-8.079891995322312,127,-8.062683328902626,170
2025-09-23,-8.715111261187413,-8.267633604873032,127,-8.389840953924532,170
2025-09-24,-7.797766269227527,-8.499567208932676,127,-8.414110111946508,170
2025-09-25,-8.199318457410062,-8.24327587581124,127,-8.378906854406592,170
2025-09-26,-10.290127372923022,-8.377991043146102,127,-8.538050190702727,170
2025-09-27,-9.254128583110203,-9.033479598322156,127,-8.946707574407597,170
2025-09-28,-8.541521038784206,-8.382655336726952,127,-8.410376627217206,170
2025-09-29,-8.603434629923894,-8.364806672877858,127,-8.347617542020226,170
2025-09-30,-8.240112062129832,-8.419384198259817,127,-8.299005145082477,170
2025-10-01,-8.296715658902626,-8.226812488428125,127,-8.32292471680008,170
2025-10-02,-7.823921809963694,-8.588650096522743,127,-8.67368634707795,170
2025-10-03,-9.45214532988536,-8.264532684980017,127,-8.162016872371394,170
2025-10-04,-7.695218782358524,-8.710141925739489,127,-8.649912870065998,170
2025-10-05,-8.01510033381816,-8.158697120883998,127,-8.179975219757655,170
2025-10-06,-7.842639336975692,-8.19789357544921,127,-8.149859038043807,170
2025-10-07,-8.002081163490216,-8.035267253352293,127,-8.015195485656482,170
2025-10-08,-8.012382804006961,-8.117929664931996,127,-8.297101848258002,170
2025-10-09,-4.587612791666304,-8.32004402595162,127,-8.23436311755465,170
2025-10-10,-7.115722376608375,-6.389908627233428,127,-6.097307999546021,170
2025-10-11,-7.1264281234111495,-7.37600249923208,127,-7.3263729654004965,170
2025-10-12,-7.601098600323596,-7.467073844083593,127,-7.233608155049373,170
2025-10-13,-7.344241412122854,-7.994927483447209,127,-7.909470310034038,170
2025-10-14,-7.591723650096573,-7.319677444946897,127,-7.458966258455764,170
2025-10-15,-6.905012356907999,-7.845028995075172,127,-7.925639418096061,170
2025-10-16,-7.053262415309131,-7.388974397789985,127,-7.496289810474537,170
2025-10-17,-8.645181515778779,-7.5834067558518665,127,-7.604248062908233,170
2025-10-18,-7.946925952270387,-8.239103322812165,127,-8.222912388403143,170
2025-10-19,-7.702435877483535,-7.62631348749429,127,-7.7131459731196745,170
2025-10-20,-6.814365684609184,-7.967012786263209,127,-7.9336646346301904,170
2025-10-21,-7.329678651800407,-7.333180160466112,127,-7.388434808231048,170
2025-10-22,-7.503043703626393,-7.600039168373587,127,-7.527625970860298,170
2025-10-23,-8.016664491858316,-8.09647575659695,127,-7.907816639580301,170
2025-10-24,-9.436012357444428,-8.211386480296978,127,-8.207777773422933,170
2025-10-25,-8.127811371886041,-8.276341222566437,127,-8.396685222760764,170
2025-10-26,-8.31020361926275,-7.950778159307434,127,-7.973394063590075,170
2025-10-27,-7.874738990868753,-8.151475800501359,127,-8.002422665031396,170
2025-10-28,-7.054000148404952,-7.929250097768265,127,-8.01566921888384,170
2025-10-29,-7.043093926149241,-7.605285066480877,127,-7.733590599472677,170
2025-10-30,-7.299625987456839,-7.514808527892169,127,-7.508485587947273,170
2025-10-31,-9.102269176611976,-7.613769327175902,127,-7.529258502563338,170
2025-11-01,-8.604699637140742,-8.435757615785441,127,-8.53528405794279,170
2025-11-02,-7.27163389114966,-8.038715285473735,127,-7.930568107905713,170
2025-11-03,-6.542526955726167,-7.545989585954657,127,-7.342160859043163,170
2025-11-04,-7.130332009579842,-6.832830983537362,127,-6.877810316938452,170
2025-11-05,-7.168157359718235,-7.373661174348403,127,-7.318197053858967,170
2025-11-06,-7.037002738488869,-7.441383884597096,127,-7.488960223020293,170
2025-11-07,-8.218470766094887,-7.571111284570582,127,-7.552956706939902,170
2025-11-08,-7.88633221123335,-8.019258157991798,127,-8.027036222889198,170
2025-11-09,-7.707023434157362,-7.7885669282385015,127,-7.695545513771083,170
2025-11-10,-7.4421296812380255,-7.612950887298183,127,-7.5827985410893515,170
2025-11-11,-7.572570868483226,-7.54434549198507,127,-7.483915910614293,170
2025-11-12,-7.0002820840938105,-7.67357967730276,127,-7.721740638167323,170
2025-11-13,-6.384560789541653,-7.5027163254778575,127,-7.49368807556179,170
2025-11-14,-7.714310407924918,-6.84314392995025,127,-7.141589211733718,170
2025-11-15,-7.175102452523699,-7.785426372664215,127,-7.775346899029712,170
2025-11-16,-6.993087708054424,-7.2134317544397915,127,-7.204049693975355,170
2025-11-17,-6.75464809359329,-7.094291764902186,127,-7.159339174805182,170
2025-11-18,-6.988105858772633,-7.069037865829356,127,-7.136783799612452,170
2025-11-19,-6.842480066767818,-7.080356869255391,127,-7.247146468686647,170
2025-11-20,-5.786710864578367,-7.081965430861555,127,-7.162772366822176,170
2025-11-21,-7.555518494073084,-7.1211491574440675,127,-6.977791314980263,170
2025-11-22,-7.596708359678786,-7.406073443805256,127,-7.449719232760623,170
2025-11-23,-6.969901638005364,-7.304015795643733,127,-7.255008670237272,170
2025-11-24,-7.231650335428167,-7.129946254226877,127,-6.955568667970758,170
2025-11-25,-7.364305501511629,-7.334672483912665,127,-7.227228553070141,170
2025-11-26,-7.879568199495125,-7.601538645547752,127,-7.486673886220941,170
2025-11-27,-7.694293783175389,-7.815811202763834,127,-7.8085079165344355,170
2025-11-28,-8.832361523993656,-8.071027173729847,127,-8.004236521056294,170
2025-11-29,-8.56370363864505,-8.232266735726704,127,-8.197548768342628,170
2025-11-30,-6.720503818014,-7.8304043606496965,127,-7.820741709402601,170
2025-12-01,-7.166694063037643,-7.100138513795177,127,-7.096893685630188,170
2025-12-02,-6.799725179739331,-7.218019364199213,127,-7.327630420204912,170
2025-12-03,-7.278058894103278,-7.203699099488501,127,-7.200283501201117,170
2025-12-04,-7.384608832790334,-7.490501027458345,127,-7.429877775105796,170
2025-12-05,-8.780922005770533,-7.683381541740868,127,-7.679715612108344,170
2025-12-06,-7.414740413919735,-8.237918281804776,127,-8.122619760273833,170
2025-12-07,-7.457035504573326,-7.239746157617922,127,-7.370440782158437,170
2025-12-08,-7.256857420158548,-7.390275111572501,127,-7.381299157404945,170
2025-12-09,-7.058992929899828,-7.282377165519224,127,-7.335905551793081,170
2025-12-10,-7.347794785273569,-7.302429894402917,127,-7.284808531390568,170
2025-12-11,-7.561466219241837,-7.4835023123675,127,-7.56574831436883,170
2025-12-12,-9.696511840594232,-7.74432570071625,127,-7.556924437801697,170
2025-12-13,-8.293293428630856,-8.874455568721329,127,-8.857872305645323,170
2025-12-14,-7.227863026447626,-7.613840831977325,127,-7.702732553612499,170
2025-12-15,-7.710960999236119,-7.383059330411158,127,-7.423874075288512,170
2025-12-16,-6.682453263792524,-7.723248006698745,127,-7.738213957031954,170
2025-12-17,-6.740374624315311,-7.19241745226137,127,-7.031407306541048,170
2025-12-18,-7.020317942574881,-7.213886657654528,127,-7.115121008390423,170
2025-12-19,-9.6115694039447,-7.563734717049431,127,-7.4927695953746545,170
2025-12-20,-8.628519475678901,-8.505363580262541,127,-8.606857202182342,170
2025-12-21,-7.534308322325102,-7.58042711607791,127,-7.497411864795935,170
2025-12-22,-7.663101554070803,-7.650157605029868,127,-7.573699857051403,170
2025-12-23,-8.228128764798534,-7.749449096185694,127,-7.719434374352846,170
2025-12-24,-8.643584150115842,-8.053316556505708,127,-8.106766200850812,170
